ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
R90401892,classic_bike,2026-08-20 20:44:49,2026-08-20 20:53:04,Broadway and W 41 St,6732.19,6 Ave & W 33 St ,5431.02,40.7553,-73.9868,40.7490,-73.9880,member
R90401894,classic_bike,2026-08-20 20:47:51,2026-08-20 21:14:18,Broadway & Battery Pl,6881.14,lafayette st & e 8 st,5906.08,40.7045,-74.0136,40.7302,-73.9911,member
R90401897,classic_bike,2026-08-20 20:48:09,2026-08-20 20:57:00,Broadway & W 41 St ,6732.19,W 33 St & 7 Ave,6594.06,40.7553,-73.9868,40.7502,-73.9908,member
R90401901,electric_bike,2026-08-20 20:52:10,2026-08-20 20:57:01,Broadway & W 41 St,6732.19,W 33 St & 7 Ave,6594.06,40.7553,-73.9868,40.7502,-73.9908,member
R90401895,classic_bike,2026-08-20 20:58:47,2026-08-20 21:17:28,E 47 St & Park Ave,6462.07,Carmine St & 6 Ave,6650.03,40.7550,-73.9750,40.7303,-74.0022,casual
R90401903,classic_bike,2026-08-20 21:01:51,2026-08-20 21:19:07,1 Ave & E 68 St,6056.19,E 43 St & Vanderbilt Ave,6741.16,40.7651,-73.9582,40.7530,-73.9774,member
R90401906,classic_bike,2026-08-20 21:04:28,2026-08-20 21:13:56,West St & Chambers St,6917.09,Broadway & Battery Pl ,6881.14,40.7175,-74.0132,40.7045,-74.0136,member
R90401911,electric_bike,2026-08-20 21:09:41,2026-08-20 21:29:10,1 Ave & E 68 St,6056.19,6 Ave & W 33 St,5431.02,40.7651,-73.9582,40.7490,-73.9880,casual
R90401908,classic_bike,2026-08-20 21:17:03,2026-08-20 21:34:28,8 Ave & W 31 St,6359.12,E 7 St & Avenue A,5428.06,40.7505,-73.9947,40.7263,-73.9838,member
R90401904,classic_bike,2026-08-20 21:17:48,2026-08-20 21:23:04,Broadway & E 14 St,6115.16,Lafayette St & E 8 St,5906.08,40.7345,-73.9906,40.7302,-73.9911,member
R90401905,classic_bike,2026-08-20 21:26:11,2026-08-20 21:34:14,e 75 st & 3 ave,6186.15,1 Ave & E 68 St,6056.19,40.7714,-73.9573,40.7651,-73.9582,member
R90401912,electric_bike,2026-08-20 21:33:57,2026-08-20 21:37:08,W 20 St & 11 Ave ,5160.04,9 Ave & W 22 St,6088.11,40.7465,-74.0077,40.7455,-74.0019,member
R90401907,classic_bike,2026-08-20 21:41:26,2026-08-20 21:49:12,E 7 St & Avenue A,5428.06,Cleveland Pl & Spring St,6679.12,40.7263,-73.9838,40.7220,-73.9973,casual
R90401913,classic_bike,2026-08-20 21:41:49,2026-08-20 21:50:24,E 47 St & Park Ave,6462.07,Broadway & W 41 St,6732.19,40.7550,-73.9750,40.7553,-73.9868,casual
R90401910,electric_bike,2026-08-20 21:52:55,2026-08-20 22:00:04,W 41 St & 8 Ave,6419.19,Broadway & W 41 St,6732.19,40.7562,-73.9901,40.7553,-73.9868,member
R90401909,electric_bike,2026-08-20 21:58:07,2026-08-20 22:03:11,Lafayette St & E 8 St,5906.08,Broadway and E 14 St,6115.16,40.7302,-73.9911,40.7345,-73.9906,casual
R90401902,classic_bike,2026-08-20 21:58:52,2026-08-20 22:02:57,9 Ave & W 22 St,6088.11,W 26 St & 8 Ave,6253.07,40.7455,-74.0019,40.7472,-73.9973,casual
R90401917,classic_bike,2026-08-20 22:06:50,2026-08-20 22:13:19,w 33 st & 7 ave,6594.06,W 26 St & 8 Ave,439,40.7502,-73.9908,40.7472,-73.9973,member
R90401914,electric_bike,2026-08-20 22:11:04,2026-08-20 22:22:07,8 Ave & W 31 St,6359.12,W 21 St & 6 Ave,6173.11,40.7505,-73.9947,40.7417,-73.9942,member
R90401915,classic_bike,2026-08-20 22:15:36,2026-08-20 22:40:37,Broadway & Battery Pl,6881.14,E 7 St & Avenue A,578,40.7045,-74.0136,40.7263,-73.9838,casual
R90401916,classic_bike,2026-08-20 22:33:04,2026-08-20 22:40:06,8 Ave and W 31 St,6359.12,Broadway & W 41 St,6732.19,40.7505,-73.9947,40.7553,-73.9868,casual
R90401918,classic_bike,2026-08-20 22:51:42,2026-08-20 23:04:30,Lexington Ave & E 63 St,5734.15,W 45 St & 6 Ave,6785.05,40.7642,-73.9660,40.7566,-73.9826,casual
R90401920,classic_bike,2026-08-20 23:24:39,2026-08-20 23:39:04,E 17 St & Broadway,5307.10,8 Ave & W 31 St,475,40.7371,-73.9902,40.7505,-73.9947,member
R90401919,electric_bike,2026-08-20 23:50:36,2026-08-21 00:05:34,South End Ave & Liberty St,6060.05,E 7 St & Avenue A,5428.06,40.7112,-74.0158,40.7263,-73.9838,member
R90401924,classic_bike,2026-08-21 01:04:10,2026-08-21 01:13:12,6 Ave & W 33 St,5431.02,Pershing Square North,6711.03,40.7490,-73.9880,40.7518,-73.9778,member
R90401921,classic_bike,2026-08-21 01:06:36,2026-08-21 01:10:06,South End Ave & Liberty St,6060.05,Vesey Pl & River Terrace,6741.09,40.7112,-74.0158,40.7153,-74.0163,casual
R90401926,classic_bike,2026-08-21 01:14:39,2026-08-21 01:22:25,6 Ave & W 33 St,5431.02,Broadway & W 41 St,6732.19,40.7490,-73.9880,40.7553,-73.9868,member
R90401922,electric_bike,2026-08-21 01:26:41,2026-08-21 01:30:11,Lexington Ave & E 63 St,5734.15,1 Ave & E 68 St,6056.19,40.7642,-73.9660,40.7651,-73.9582,member
R90401923,electric_bike,2026-08-21 01:54:25,2026-08-21 02:04:56,Cleveland Pl & Spring St ,6679.12,University Pl & E 14 St,5183.03,40.7220,-73.9973,40.7349,-73.9922,casual
R90401925,electric_bike,2026-08-21 01:55:02,2026-08-21 02:03:24,9 Ave & W 22 St,6088.11,8 Ave & W 31 St,6359.12,40.7455,-74.0019,40.7505,-73.9947,member
R90401928,classic_bike,2026-08-21 03:14:55,2026-08-21 03:21:33,Lexington Ave & E 63 St,5734.15,E 72 St & York Ave,6000.10,40.7642,-73.9660,40.7660,-73.9535,casual
R90401929,classic_bike,2026-08-21 03:50:08,2026-08-21 03:56:00,W 45 St & 6 Ave,6785.05,Broadway and W 41 St,6732.19,40.7566,-73.9826,40.7553,-73.9868,member
R90401927,classic_bike,2026-08-21 03:53:47,2026-08-21 03:59:25,W 33 St & 7 Ave,6594.06,W 26 St & 8 Ave,6253.07,40.7502,-73.9908,40.7472,-73.9973,member
R90401930,classic_bike,2026-08-21 04:15:52,2026-08-21 04:25:05,Broadway & W 41 St,6732.19,W 21 St & 6 Ave,6173.11,40.7553,-73.9868,40.7417,-73.9942,member
R90401933,classic_bike,2026-08-21 05:08:38,2026-08-21 05:15:46,8 Ave & W 31 St,6359.12,W 21 St & 6 Ave,6173.11,40.7505,-73.9947,40.7417,-73.9942,member
R90401931,classic_bike,2026-08-21 05:37:52,2026-08-21 05:46:40,6 Ave & W 33 St ,5431.02,W 45 St & 6 Ave,6785.05,40.7490,-73.9880,40.7566,-73.9826,casual
R90401932,classic_bike,2026-08-21 05:46:20,2026-08-21 06:03:29,Broadway & E 14 St,6115.16,E 43 St & Vanderbilt Ave,6741.16,40.7345,-73.9906,40.7530,-73.9774,member
R90401935,classic_bike,2026-08-21 06:02:25,2026-08-21 06:08:31,Pershing Square North,6711.03,E 47 St & Park Ave,6462.07,40.7518,-73.9778,40.7550,-73.9750,member
R90401943,electric_bike,2026-08-21 06:02:40,2026-08-21 06:11:20,University Pl & E 14 St,382,Cleveland Pl & Spring St,6679.12,40.7349,-73.9922,40.7220,-73.9973,member
R90401934,electric_bike,2026-08-21 06:02:51,2026-08-21 06:10:02,Carmine St & 6 Ave,6650.03,Cleveland Pl & Spring St,6679.12,40.7303,-74.0022,40.7220,-73.9973,member
R90401942,classic_bike,2026-08-21 06:07:29,2026-08-21 06:23:13,University Pl & E 14 St,5183.03,West St & Chambers St,6917.09,40.7349,-73.9922,40.7175,-74.0132,member
R90401936,classic_bike,2026-08-21 06:10:44,2026-08-21 06:29:52,Broadway & E 14 St,6115.16,E 43 St & Vanderbilt Ave,6741.16,40.7345,-73.9906,40.7530,-73.9774,casual
R90401939,electric_bike,2026-08-21 06:11:35,2026-08-21 06:29:47,University Pl & E 14 St,5183.03,West St & Chambers St,6917.09,40.7349,-73.9922,40.7175,-74.0132,member
R90401941,classic_bike,2026-08-21 06:11:54,2026-08-21 06:16:20,Broadway & W 41 St,6732.19,W 41 St & 8 Ave,6419.19,40.7553,-73.9868,40.7562,-73.9901,member
R90401944,classic_bike,2026-08-21 06:18:49,2026-08-21 06:32:47,E 17 St & Broadway,5307.10,W 41 St & 8 Ave,6419.19,40.7371,-73.9902,40.7562,-73.9901,member
R90401950,classic_bike,2026-08-21 06:25:55,2026-08-21 06:33:14,University Pl & E 14 St,5183.03,W 21 St & 6 Ave,6173.11,40.7349,-73.9922,40.7417,-73.9942,member
R90401940,classic_bike,2026-08-21 06:34:36,2026-08-21 06:51:37,Christopher St & Greenwich St,6202.07,West St & Chambers St,6917.09,40.7329,-74.0071,40.7175,-74.0132,member
R90401947,classic_bike,2026-08-21 06:39:17,2026-08-21 06:46:22,1 Ave & E 68 St,6056.19,E 75 St & 3 Ave,6186.15,40.7651,-73.9582,40.7714,-73.9573,member
R90401937,electric_bike,2026-08-21 06:39:40,2026-08-21 06:49:20,broadway & e 14 st,6115.16,6 Ave & W 33 St,5431.02,40.7345,-73.9906,40.7490,-73.9880,member
R90401945,classic_bike,2026-08-21 06:40:01,2026-08-21 06:50:12,University Pl & E 14 St,5183.03,W 33 St & 7 Ave,455,40.7349,-73.9922,40.7502,-73.9908,member
R90401949,classic_bike,2026-08-21 06:41:00,2026-08-21 07:02:34,Lafayette St & E 8 St,5906.08,W 41 St & 8 Ave,6419.19,40.7302,-73.9911,40.7562,-73.9901,member
R90401948,electric_bike,2026-08-21 06:46:54,2026-08-21 06:57:53,University Pl & E 14 St,5183.03,W 33 St and 7 Ave,6594.06,40.7349,-73.9922,40.7502,-73.9908,casual
R90401938,classic_bike,2026-08-21 06:49:46,2026-08-21 07:05:51,Broadway  & E 14 St,6115.16,W 45 St & 6 Ave,6785.05,40.7345,-73.9906,40.7566,-73.9826,member
R90401946,classic_bike,2026-08-21 06:58:51,2026-08-21 07:18:31,E 72 St & York Ave,6000.10,E 43 St & Vanderbilt Ave,6741.16,40.7660,-73.9535,40.7530,-73.9774,member
R90401977,classic_bike,2026-08-21 07:00:58,2026-08-21 07:11:57,8 ave & w 31 st,6359.12,Broadway & W 41 St,6732.19,40.7505,-73.9947,40.7553,-73.9868,member
R90401964,classic_bike,2026-08-21 07:01:22,2026-08-21 07:15:40,Pershing Square North,6711.03,W 17 St & 8 Ave,5891.11,40.7518,-73.9778,40.7418,-74.0015,member
R90401981,classic_bike,2026-08-21 07:01:58,2026-08-21 07:12:55,Lexington Ave & E 63 St,5734.15,Pershing Square North,6711.03,40.7642,-73.9660,40.7518,-73.9778,member
R90401965,classic_bike,2026-08-21 07:02:40,2026-08-21 07:23:04,E 72 St & York Ave,6000.10,W 45 St & 6 Ave,6785.05,40.7660,-73.9535,40.7566,-73.9826,member
R90401994,electric_bike,2026-08-21 07:03:09,2026-08-21 07:18:36,Lafayette St & E 8 St,5906.08,W 45 St & 6 Ave,6785.05,40.7302,-73.9911,40.7566,-73.9826,casual
R90401969,electric_bike,2026-08-21 07:05:35,2026-08-21 07:18:17,Broadway & E 14 St,6115.16,Broadway & W 41 St,6732.19,40.7345,-73.9906,40.7553,-73.9868,member
R90401961,classic_bike,2026-08-21 07:07:32,2026-08-21 07:11:34,W 33 St & 7 Ave,6594.06,W 41 St & 8 Ave,6419.19,40.7502,-73.9908,40.7562,-73.9901,casual
R90401963,classic_bike,2026-08-21 07:07:43,2026-08-21 07:13:32,E  17 St & Broadway,5307.10,University Pl & E 14 St,5183.03,40.7371,-73.9902,40.7349,-73.9922,member
R90401985,electric_bike,2026-08-21 07:08:06,2026-08-21 07:16:29,Cleveland Pl & Spring St,6679.12,West St & Chambers St,6917.09,40.7220,-73.9973,40.7175,-74.0132,member
R90401991,classic_bike,2026-08-21 07:10:19,2026-08-21 07:23:17,Christopher St & Greenwich St,6202.07,W 33 St & 7 Ave ,6594.06,40.7329,-74.0071,40.7502,-73.9908,member
R90401986,electric_bike,2026-08-21 07:13:14,2026-08-21 07:29:55,E 7 St & Avenue A,5428.06,Broadway & Battery Pl,6881.14,40.7263,-73.9838,40.7045,-74.0136,member
R90401987,classic_bike,2026-08-21 07:15:41,2026-08-21 07:33:56,E 72 St & York Ave,6000.10,E  47 St & Park Ave,6462.07,40.7660,-73.9535,40.7550,-73.9750,casual
R90401957,docked_bike,2026-08-21 07:16:47,2026-08-21 07:33:29,E 17 St & Broadway,5307.10,W 41 St & 8 Ave,6419.19,40.7371,-73.9902,40.7562,-73.9901,member
R90401951,docked_bike,2026-08-21 07:18:40,2026-08-21 07:31:07,University Pl & E 14 St,5183.03,W 33 St & 7 Ave,6594.06,40.7349,-73.9922,40.7502,-73.9908,casual
R90401955,classic_bike,2026-08-21 07:19:21,2026-08-21 07:29:01,E 7 St & Avenue A,5428.06,University Pl & E 14 St,382,40.7263,-73.9838,40.7349,-73.9922,member
R90401962,classic_bike,2026-08-21 07:19:48,2026-08-21 07:25:53,West St & Chambers St,6917.09,South End Ave & Liberty St,6060.05,40.7175,-74.0132,40.7112,-74.0158,member
R90401960,electric_bike,2026-08-21 07:19:49,2026-08-21 07:36:07,Christopher St & Greenwich St,6202.07,W 33 St & 7 Ave,6594.06,40.7329,-74.0071,40.7502,-73.9908,member
R90401992,classic_bike,2026-08-21 07:21:55,2026-08-21 07:28:21,6 Ave & W 33 St,5431.02,Broadway & W 41 St,241,40.7490,-73.9880,40.7553,-73.9868,member
R90401956,classic_bike,2026-08-21 07:22:03,2026-08-21 07:35:00,E 7 St & Avenue A,5428.06,W  17 St & 8 Ave,5891.11,40.7263,-73.9838,40.7418,-74.0015,member
R90401953,classic_bike,2026-08-21 07:23:27,2026-08-21 07:31:24,8 Ave & W 31 St,6359.12,W 45 St & 6 Ave,6785.05,40.7505,-73.9947,40.7566,-73.9826,member
R90401995,electric_bike,2026-08-21 07:24:54,2026-08-21 07:39:18,E 7 St & Avenue A,5428.06,W 33 St & 7 Ave,6594.06,40.7263,-73.9838,40.7502,-73.9908,casual
R90401993,classic_bike,2026-08-21 07:25:13,2026-08-21 07:43:13,Christopher St and Greenwich St,6202.07,Pershing  Square North,6711.03,40.7329,-74.0071,40.7518,-73.9778,member
R90401998,classic_bike,2026-08-21 07:26:07,2026-08-21 07:32:07,W 45 St & 6 Ave,6785.05,Pershing Square North,6711.03,40.7566,-73.9826,40.7518,-73.9778,casual
R90401975,electric_bike,2026-08-21 07:26:30,2026-08-21 07:36:34,Lexington Ave & E 63 St,5734.15,W 41 St & 8 Ave ,6419.19,40.7642,-73.9660,40.7562,-73.9901,casual
R90401970,classic_bike,2026-08-21 07:27:36,2026-08-21 07:43:40,Lexington Ave & E 63 St,5734.15,Pershing Square North,6711.03,40.7642,-73.9660,40.7518,-73.9778,member
R90401990,electric_bike,2026-08-21 07:33:14,2026-08-21 07:45:43,broadway & e 14 st,6115.16,Broadway & W 41 St,241,40.7345,-73.9906,40.7553,-73.9868,member
R90401976,classic_bike,2026-08-21 07:33:56,2026-08-21 07:37:01,E 43 St & Vanderbilt Ave,6741.16,Pershing Square North,6711.03,40.7530,-73.9774,40.7518,-73.9778,member
R90401958,electric_bike,2026-08-21 07:35:40,2026-08-21 07:42:25,e 72 st & york ave,6000.10,1 Ave & E 68 St,6056.19,40.7660,-73.9535,40.7651,-73.9582,member
R90401973,electric_bike,2026-08-21 07:35:43,2026-08-21 07:49:31,Lafayette St & E 8 St,5906.08,West St & Chambers St,379,40.7302,-73.9911,40.7175,-74.0132,member
R90401972,electric_bike,2026-08-21 07:36:49,2026-08-21 07:52:04,Broadway & E 14 St,6115.16,Vesey Pl & River Terrace,6741.09,40.7345,-73.9906,40.7153,-74.0163,member
R90401971,classic_bike,2026-08-21 07:37:04,2026-08-21 07:53:49,W 17 St & 8 Ave,5891.11,E 7 St & Avenue A ,5428.06,40.7418,-74.0015,40.7263,-73.9838,member
R90401983,classic_bike,2026-08-21 07:40:17,2026-08-21 07:54:39,E 72 St & York Ave,6000.10,E 47 St & Park Ave,6462.07,40.7660,-73.9535,40.7550,-73.9750,member
R90401989,classic_bike,2026-08-21 07:40:43,2026-08-21 07:50:02,E 47 St & Park Ave,6462.07,W 33 St & 7 Ave,6594.06,40.7550,-73.9750,40.7502,-73.9908,member
R90401979,classic_bike,2026-08-21 07:41:05,2026-08-21 07:58:55,E 7 St & Avenue A,5428.06,South End Ave & Liberty St,6060.05,40.7263,-73.9838,40.7112,-74.0158,member
R90401959,classic_bike,2026-08-21 07:41:28,2026-08-21 07:51:28,E 7 St & Avenue A,5428.06,Cleveland Pl & Spring St,6679.12,40.7263,-73.9838,40.7220,-73.9973,member
R90401978,classic_bike,2026-08-21 07:44:38,2026-08-21 07:55:41,Christopher St & Greenwich St ,6202.07,University Pl & E 14 St,5183.03,40.7329,-74.0071,40.7349,-73.9922,member
R90401954,electric_bike,2026-08-21 07:44:46,2026-08-21 07:49:45,w 26 st & 8 ave,6253.07,6 Ave & W 33 St,5431.02,40.7472,-73.9973,40.7490,-73.9880,member
R90401980,electric_bike,2026-08-21 07:45:28,2026-08-21 07:53:58,Lexington Ave and E 63 St,5734.15,Pershing Square North,6711.03,40.7642,-73.9660,40.7518,-73.9778,member
R90401974,classic_bike,2026-08-21 07:51:39,2026-08-21 08:01:00,W 26 St & 8 Ave,6253.07,6 Ave & W 33 St,5431.02,40.7472,-73.9973,40.7490,-73.9880,member
R90401984,classic_bike,2026-08-21 07:53:53,2026-08-21 08:03:08,University Pl & E 14 St ,5183.03,Carmine St & 6 Ave,6650.03,40.7349,-73.9922,40.7303,-74.0022,member
R90401967,classic_bike,2026-08-21 07:54:07,2026-08-21 08:06:37,W 21 St & 6 Ave,6173.11,W 33 St & 7 Ave,6594.06,40.7417,-73.9942,40.7502,-73.9908,member
R90401997,classic_bike,2026-08-21 07:54:07,2026-08-21 08:04:44,Lexington Ave & E 63 St,5734.15,Pershing Square North,6711.03,40.7642,-73.9660,40.7518,-73.9778,member
R90401988,classic_bike,2026-08-21 07:54:53,2026-08-21 08:12:27,E 17 St & Broadway,5307.10,Broadway & W 41 St,6732.19,40.7371,-73.9902,40.7553,-73.9868,member
R90401982,classic_bike,2026-08-21 07:56:35,2026-08-21 08:02:27,South End Ave & Liberty St,6060.05,Vesey Pl & River Terrace,6741.09,40.7112,-74.0158,40.7153,-74.0163,member
R90401966,classic_bike,2026-08-21 07:59:23,2026-08-21 08:06:05,Lafayette St & E 8 St,5906.08,University Pl & E 14 St,5183.03,40.7302,-73.9911,40.7349,-73.9922,casual
R90401996,classic_bike,2026-08-21 07:59:23,2026-08-21 08:17:42,E 17 St & Broadway,5307.10,West St & Chambers St,379,40.7371,-73.9902,40.7175,-74.0132,member
R90401968,classic_bike,2026-08-21 07:59:30,2026-08-21 08:12:37,Lexington Ave & E 63 St,5734.15,Pershing Square North,6711.03,40.7642,-73.9660,40.7518,-73.9778,casual
R90401952,classic_bike,2026-08-21 07:59:57,2026-08-21 08:15:38,Christopher St & Greenwich St,6202.07,West St & Chambers St,379,40.7329,-74.0071,40.7175,-74.0132,member
R90402021,docked_bike,2026-08-21 08:00:10,2026-08-21 08:23:49,E 72 St & York Ave,6000.10,W 41 St & 8 Ave,6419.19,40.7660,-73.9535,40.7562,-73.9901,member
R90402015,electric_bike,2026-08-21 08:01:15,2026-08-21 08:12:21,Lexington Ave & E 63 St,5734.15,E 43 St & Vanderbilt Ave,6741.16,40.7642,-73.9660,40.7530,-73.9774,casual
R90402026,classic_bike,2026-08-21 08:01:23,2026-08-21 08:29:49,University Pl & E 14 St,5183.03,Vesey Pl & River Terrace,6741.09,40.7349,-73.9922,40.7153,-74.0163,member
R90402053,electric_bike,2026-08-21 08:03:57,2026-08-21 08:16:18,1 Ave & E 68 St,6056.19,E 43 St & Vanderbilt Ave,6741.16,40.7651,-73.9582,40.7530,-73.9774,member
R90402038,electric_bike,2026-08-21 08:04:02,,E 75 St & 3 Ave,6186.15,,,40.7714,-73.9573,,,member
R90402012,classic_bike,2026-08-21 08:04:30,2026-08-21 08:16:57,W 33 St & 7 Ave,6594.06,E 47 St & Park Ave,415,40.7502,-73.9908,40.7550,-73.9750,member
R90402035,classic_bike,2026-08-21 08:04:39,2026-08-21 08:21:45,Lafayette St & E 8 St,5906.08,W 41 St & 8 Ave,6419.19,40.7302,-73.9911,40.7562,-73.9901,member
R90402051,electric_bike,2026-08-21 08:06:28,2026-08-21 08:29:28,Christopher St & Greenwich St,6202.07,Pershing Square North,6711.03,40.7329,-74.0071,40.7518,-73.9778,member
R90402024,classic_bike,2026-08-21 08:07:03,2026-08-21 08:12:35,W 41 St & 8 Ave ,6419.19,W 33 St & 7 Ave,6594.06,40.7562,-73.9901,40.7502,-73.9908,casual
R90402059,classic_bike,2026-08-21 08:07:15,2026-08-21 08:25:02,W 17 St & 8 Ave,5891.11,Pershing Square North,6711.03,40.7418,-74.0015,40.7518,-73.9778,member
R90402033,classic_bike,2026-08-21 08:10:18,2026-08-21 08:15:22,christopher st & greenwich st,6202.07,Carmine St and 6 Ave,6650.03,40.7329,-74.0071,40.7303,-74.0022,member
R90402034,classic_bike,2026-08-21 08:10:59,2026-08-21 08:28:14,Lafayette St & E 8 St,5906.08,West St & Chambers St,6917.09,40.7302,-73.9911,40.7175,-74.0132,member
R90402045,electric_bike,2026-08-21 08:10:59,2026-08-21 08:20:50,Christopher St & Greenwich St,6202.07,West St & Chambers St,6917.09,40.7329,-74.0071,40.7175,-74.0132,casual
R90402003,classic_bike,2026-08-21 08:11:27,2026-08-21 08:20:36,Lexington Ave & E 63 St,5734.15,E 43 St & Vanderbilt Ave,6741.16,40.7642,-73.9660,40.7530,-73.9774,member
R90402058,classic_bike,2026-08-21 08:12:33,2026-08-21 08:31:30,E 72 St & York Ave,6000.10,Pershing Square North ,6711.03,40.7660,-73.9535,40.7518,-73.9778,member
R90402041,classic_bike,2026-08-21 08:13:57,,1 ave & e 68 st,6056.19,,,40.7651,-73.9582,,,casual
R90402004,classic_bike,2026-08-21 08:14:44,2026-08-21 08:19:17,E 72 St and York Ave,6000.10,1 Ave & E 68 St,6056.19,40.7660,-73.9535,40.7651,-73.9582,member
R90402027,classic_bike,2026-08-21 08:14:54,2026-08-21 08:22:38,W 26 St & 8 Ave,6253.07,W 41 St & 8 Ave,6419.19,40.7472,-73.9973,40.7562,-73.9901,member
R90402019,classic_bike,2026-08-21 08:14:55,2026-08-21 08:26:25,Broadway & E 14 St,6115.16,Pershing Square North,301,40.7345,-73.9906,40.7518,-73.9778,member
R90402005,electric_bike,2026-08-21 08:16:57,2026-08-21 08:24:23,Broadway & W 41 St,6732.19,W 33 St & 7 Ave,6594.06,40.7553,-73.9868,40.7502,-73.9908,member
R90402050,electric_bike,2026-08-21 08:17:18,2026-08-21 08:21:59,University Pl & E 14 St,382,E 17 St & Broadway ,5307.10,40.7349,-73.9922,40.7371,-73.9902,member
R90402016,classic_bike,2026-08-21 08:17:58,2026-08-21 08:33:45,Carmine  St & 6 Ave,6650.03,6 ave & w 33 st,532,40.7303,-74.0022,40.7490,-73.9880,member
R90402009,classic_bike,2026-08-21 08:18:54,2026-08-21 08:33:58,W 20 St & 11 Ave,5160.04,W 41 St & 8 Ave,254,40.7465,-74.0077,40.7562,-73.9901,member
R90402039,classic_bike,2026-08-21 08:19:39,2026-08-21 08:27:41,e 17 st & broadway,5307.10,6 Ave & W 33 St,5431.02,40.7371,-73.9902,40.7490,-73.9880,member
R90402008,classic_bike,2026-08-21 08:21:05,2026-08-21 08:38:57,Lexington Ave & E 63 St,5734.15,W 41 St & 8 Ave,6419.19,40.7642,-73.9660,40.7562,-73.9901,member
R90402007,electric_bike,2026-08-21 08:21:25,2026-08-21 08:36:06,1 Ave & E 68 St,6056.19,6 ave & w 33 st,5431.02,40.7651,-73.9582,40.7490,-73.9880,member
R90402025,classic_bike,2026-08-21 08:21:43,2026-08-21 08:38:32,E 17 St & Broadway,5307.10,W 41 St & 8 Ave,6419.19,40.7371,-73.9902,40.7562,-73.9901,member
R90402001,classic_bike,2026-08-21 08:22:16,2026-08-21 08:34:04,W 20 St & 11 Ave,5160.04,W 41 St & 8 Ave,6419.19,40.7465,-74.0077,40.7562,-73.9901,member
R90402030,classic_bike,2026-08-21 08:23:01,2026-08-21 08:41:30,Broadway & E 14 St,6115.16,vesey pl & river terrace,582,40.7345,-73.9906,40.7153,-74.0163,casual
R90402011,classic_bike,2026-08-21 08:23:40,2026-08-21 08:34:19,W 21 St & 6 Ave,6173.11,W 33 St & 7 Ave,6594.06,40.7417,-73.9942,40.7502,-73.9908,member
R90402000,electric_bike,2026-08-21 08:26:03,2026-08-21 08:37:54,9 Ave & W 22 St,6088.11,Cleveland Pl & Spring St,6679.12,40.7455,-74.0019,40.7220,-73.9973,member
R90402043,electric_bike,2026-08-21 08:26:31,2026-08-21 08:42:33,Lafayette St & E 8 St,5906.08,W 45 St & 6 Ave,6785.05,40.7302,-73.9911,40.7566,-73.9826,member
R90402029,classic_bike,2026-08-21 08:29:18,2026-08-21 08:40:04,Lexington Ave & E 63 St,5734.15,E 43 St & Vanderbilt Ave,6741.16,40.7642,-73.9660,40.7530,-73.9774,member
R90402055,electric_bike,2026-08-21 08:30:26,2026-08-21 08:40:52,E 7 St & Avenue A,5428.06,University Pl & E 14 St,5183.03,40.7263,-73.9838,40.7349,-73.9922,casual
R90402018,classic_bike,2026-08-21 08:30:51,2026-08-21 08:42:35,W 21 St & 6 Ave,6173.11,Pershing Square North,6711.03,40.7417,-73.9942,40.7518,-73.9778,member
